"Key","Severity","ImpactSeverity","Type","Rule","File","Line","Message","Effort","Tags","Status","CreationDate","UpdateDate","Link"
"AZ7Illqxj7SaPbKU6tBo","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1073","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBo&open=AZ7Illqxj7SaPbKU6tBo"
"AZ7Illqxj7SaPbKU6tB_","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1676","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tB_&open=AZ7Illqxj7SaPbKU6tB_"
"AZ7Illqxj7SaPbKU6tCA","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1679","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCA&open=AZ7Illqxj7SaPbKU6tCA"
"AZ7Illqxj7SaPbKU6tCD","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1712","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCD&open=AZ7Illqxj7SaPbKU6tCD"
"AZ7Illqxj7SaPbKU6tCE","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1715","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCE&open=AZ7Illqxj7SaPbKU6tCE"
"AZ7Illqxj7SaPbKU6tCJ","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1744","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCJ&open=AZ7Illqxj7SaPbKU6tCJ"
"AZ7Illqxj7SaPbKU6tCM","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1754","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCM&open=AZ7Illqxj7SaPbKU6tCM"
"AZ7Illqxj7SaPbKU6tDB","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2729","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDB&open=AZ7Illqxj7SaPbKU6tDB"
"AZ7Illqxj7SaPbKU6tDC","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2733","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDC&open=AZ7Illqxj7SaPbKU6tDC"
"AZ7Illqxj7SaPbKU6tDi","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3204","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDi&open=AZ7Illqxj7SaPbKU6tDi"
"AZ7Illqej7SaPbKU6tAs","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S5713","montador.py","82","Remove this redundant Exception class; it derives from another which is already caught.","1min","bad-practice, error-handling, unused","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqej7SaPbKU6tAs&open=AZ7Illqej7SaPbKU6tAs"
"AZ7Illqej7SaPbKU6tAr","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","montador.py","193","Define a constant instead of duplicating this literal ""guia_visual.json"" 3 times.","6min","design","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqej7SaPbKU6tAr&open=AZ7Illqej7SaPbKU6tAr"
"AZ7Illo9j7SaPbKU6tAM","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","python:S8517","services/asset_search.py","98","Use ""max()"" instead of sorting to find this value.","5min","performance, pythonic","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illo9j7SaPbKU6tAM&open=AZ7Illo9j7SaPbKU6tAM"
"AZ7Illo9j7SaPbKU6tAN","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","python:S8517","services/asset_search.py","166","Use ""max()"" instead of sorting to find this value.","5min","performance, pythonic","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illo9j7SaPbKU6tAN&open=AZ7Illo9j7SaPbKU6tAN"
"AZ7IllpZj7SaPbKU6tAZ","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","python:S1172","services/groq_service.py","58","Remove the unused function parameter ""style"".","5min","unused","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllpZj7SaPbKU6tAZ&open=AZ7IllpZj7SaPbKU6tAZ"
"AZ7Illpnj7SaPbKU6tAd","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S3776","services/script_parser.py","85","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","6min","brain-overload","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illpnj7SaPbKU6tAd&open=AZ7Illpnj7SaPbKU6tAd"
"AZ7Illrqj7SaPbKU6tEA","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","static/gallery.js","46","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEA&open=AZ7Illrqj7SaPbKU6tEA"
"AZ7Illrqj7SaPbKU6tEC","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","static/gallery.js","46","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEC&open=AZ7Illrqj7SaPbKU6tEC"
"AZ7Illrqj7SaPbKU6tES","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S7764","static/gallery.js","650","Prefer `globalThis` over `window`.","2min","es2020, portability","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tES&open=AZ7Illrqj7SaPbKU6tES"
